INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192042912,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,463,6/7/19 9:29,2019,6,Friday,9,Part Two,AMERICAN LEGION HWY,42.29520338,-71.0927164,"(42.29520338, -71.09271640)"
I192042912,2647,Other,THREATS TO DO BODILY HARM,B3,463,6/7/19 9:29,2019,6,Friday,9,Part Two,AMERICAN LEGION HWY,42.29520338,-71.0927164,"(42.29520338, -71.09271640)"
I192042929,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,427,6/7/19 10:02,2019,6,Friday,10,Part Three,BLUE HILL AVE,42.2777688,-71.09334841,"(42.27776880, -71.09334841)"
I192043079,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,463,6/7/19 11:56,2019,6,Friday,11,Part Three,BLUE HILL AVE,42.29330376,-71.0885899,"(42.29330376, -71.08858990)"
I192043020,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",B3,944,6/7/19 15:49,2019,6,Friday,15,Part Three,STRATTON ST,42.28881222,-71.08513152,"(42.28881222, -71.08513152)"
I192043054,3115,Investigate Person,INVESTIGATE PERSON,B3,453,6/7/19 16:00,2019,6,Friday,16,Part Three,GAYLORD ST,42.2983937,-71.07395875,"(42.29839370, -71.07395875)"
I192048356,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,423,6/7/19 16:15,2019,6,Friday,16,Part Two,ARBORCREST TER,42.27249455,-71.08630841,"(42.27249455, -71.08630841)"
I192043052,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,439,6/7/19 16:35,2019,6,Friday,16,Part Three,AMES ST,42.2900588,-71.08271513,"(42.29005880, -71.08271513)"
I192043072,3301,Verbal Disputes,VERBAL DISPUTE,B3,419,6/7/19 18:26,2019,6,Friday,18,Part Three,CAPEN ST,42.28001818,-71.07837049,"(42.28001818, -71.07837049)"
I192043083,3115,Investigate Person,INVESTIGATE PERSON,B3,448,6/7/19 18:46,2019,6,Friday,18,Part Three,WHEATLAND AVE,42.2925454,-71.07772269,"(42.29254540, -71.07772269)"
I192043113,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,430,6/7/19 19:27,2019,6,Friday,19,Part Two,WOODROW AVE,42.28576084,-71.09030349,"(42.28576084, -71.09030349)"
I192043107,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,434,6/7/19 20:00,2019,6,Friday,20,Part Two,STANTON ST,42.28411373,-71.07938717,"(42.28411373, -71.07938717)"
I192043093,3115,Investigate Person,INVESTIGATE PERSON,B3,470,6/7/19 20:19,2019,6,Friday,20,Part Three,ALABAMA ST,42.27816984,-71.09990912,"(42.27816984, -71.09990912)"
I192043102,613,Larceny,LARCENY SHOPLIFTING,B3,427,6/7/19 20:24,2019,6,Friday,20,Part One,BLUE HILL AVE,42.27968299,-71.09286048,"(42.27968299, -71.09286048)"
I192043114,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,453,6/7/19 20:37,2019,6,Friday,20,Part Three,BRADLEE ST,42.29714531,-71.07409528,"(42.29714531, -71.07409528)"
I192043098,2647,Other,THREATS TO DO BODILY HARM,B3,419,6/7/19 20:40,2019,6,Friday,20,Part Two,FULLER ST,42.28072751,-71.07713631,"(42.28072751, -71.07713631)"
I192043117,3115,Investigate Person,INVESTIGATE PERSON,B3,465,6/7/19 21:36,2019,6,Friday,21,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192043119,3115,Investigate Person,INVESTIGATE PERSON,B3,465,6/7/19 21:38,2019,6,Friday,21,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192043120,3115,Investigate Person,INVESTIGATE PERSON,B3,465,6/7/19 21:38,2019,6,Friday,21,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192043135,619,Larceny,LARCENY ALL OTHERS,B3,428,6/7/19 21:39,2019,6,Friday,21,Part One,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I192043142,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,428,6/7/19 21:56,2019,6,Friday,21,Part Three,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I192043881,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,B3,434,6/7/19 22:00,2019,6,Friday,22,Part One,STANTON ST,42.28411373,-71.07938717,"(42.28411373, -71.07938717)"
I192043131,3115,Investigate Person,INVESTIGATE PERSON,B3,465,6/7/19 22:21,2019,6,Friday,22,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192043132,3115,Investigate Person,INVESTIGATE PERSON,B3,465,6/7/19 22:22,2019,6,Friday,22,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192043153,1402,Vandalism,VANDALISM,B3,449,6/7/19 23:00,2019,6,Friday,23,Part Two,WHEATLAND AVE,42.29302124,-71.07537576,"(42.29302124, -71.07537576)"
I192043161,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,438,6/7/19 23:11,2019,6,Friday,23,Part One,TALBOT AVE,42.29158089,-71.07664628,"(42.29158089, -71.07664628)"
I192043187,3301,Verbal Disputes,VERBAL DISPUTE,B3,438,6/7/19 23:38,2019,6,Friday,23,Part Three,TALBOT AVE,42.29138891,-71.07599527,"(42.29138891, -71.07599527)"
I192043163,3114,Investigate Property,INVESTIGATE PROPERTY,B3,435,6/7/19 23:40,2019,6,Friday,23,Part Three,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I192043195,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,427,6/8/19 1:34,2019,6,Saturday,1,Part Two,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I192043204,301,Robbery,ROBBERY - STREET,B3,437,6/8/19 3:43,2019,6,Saturday,3,Part One,EDSON ST,42.28771044,-71.07819182,"(42.28771044, -71.07819182)"
I192043233,3114,Investigate Property,INVESTIGATE PROPERTY,B3,429,6/8/19 8:00,2019,6,Saturday,8,Part Three,WINSTON RD,42.28508809,-71.08789462,"(42.28508809, -71.08789462)"
I192045905,2629,Harassment,HARASSMENT,B3,422,6/8/19 9:30,2019,6,Saturday,9,Part Two,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I192043259,3301,Verbal Disputes,VERBAL DISPUTE,B3,469,6/8/19 10:14,2019,6,Saturday,10,Part Three,WALK HILL ST,42.27991636,-71.09674377,"(42.27991636, -71.09674377)"
I192043258,3201,Property Lost,PROPERTY - LOST,B3,465,6/8/19 10:41,2019,6,Saturday,10,Part Three,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I192043270,3130,Search Warrants,SEARCH WARRANT,B3,444,6/8/19 10:45,2019,6,Saturday,10,Part Three,BLUE HILL AVE,42.29908734,-71.08652243,"(42.29908734, -71.08652243)"
I192043299,3410,Towed,TOWED MOTOR VEHICLE,B3,466,6/8/19 11:58,2019,6,Saturday,11,Part Three,ORMOND ST,42.28081966,-71.09365941,"(42.28081966, -71.09365941)"
I192043305,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,451,6/8/19 13:20,2019,6,Saturday,13,Part Three,PARK ST,42.29535374,-71.07313162,"(42.29535374, -71.07313162)"
I192043351,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,945,6/8/19 16:30,2019,6,Saturday,16,Part Three,WESTVIEW ST,42.29091867,-71.08767813,"(42.29091867, -71.08767813)"
I192043340,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,406,6/8/19 16:38,2019,6,Saturday,16,Part Three,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I192043347,3301,Verbal Disputes,VERBAL DISPUTE,B3,417,6/8/19 16:52,2019,6,Saturday,16,Part Three,FULLER ST,42.28154388,-71.07350542,"(42.28154388, -71.07350542)"
I192043408,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,426,6/8/19 17:20,2019,6,Saturday,17,Part Two,RIVER ST,42.26871441,-71.09221139,"(42.26871441, -71.09221139)"
I192043372,3301,Verbal Disputes,VERBAL DISPUTE,B3,417,6/8/19 17:51,2019,6,Saturday,17,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I192043374,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,421,6/8/19 18:29,2019,6,Saturday,18,Part Three,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I192043384,3115,Investigate Person,INVESTIGATE PERSON,B3,413,6/8/19 19:32,2019,6,Saturday,19,Part Three,GALLIVAN BLVD,42.2783254,-71.0764754,"(42.27832540, -71.07647540)"
I192043470,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,406,6/9/19 0:06,2019,6,Sunday,0,Part Three,LEDGEBROOK RD,42.27124122,-71.08374856,"(42.27124122, -71.08374856)"
I192043475,3410,Towed,TOWED MOTOR VEHICLE,B3,432,6/9/19 0:14,2019,6,Sunday,0,Part Three,NORFOLK ST,42.28287754,-71.08474489,"(42.28287754, -71.08474489)"
I192043722,3501,Missing Person Reported,MISSING PERSON,B3,446,6/9/19 0:36,2019,6,Sunday,0,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I192043722,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,446,6/9/19 0:36,2019,6,Sunday,0,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I192043518,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,434,6/9/19 4:31,2019,6,Sunday,4,Part One,NORFOLK TER,42.28602099,-71.0802869,"(42.28602099, -71.08028690)"
I192044035,2647,Other,THREATS TO DO BODILY HARM,B3,465,6/9/19 7:00,2019,6,Sunday,7,Part Two,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I192043546,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,474,6/9/19 7:51,2019,6,Sunday,7,Part Three,CUMMINS HWY,42.27142594,-71.10500954,"(42.27142594, -71.10500954)"
I192045426,616,Larceny,LARCENY THEFT OF BICYCLE,B3,474,6/9/19 12:00,2019,6,Sunday,12,Part One,COLORADO ST,42.27446121,-71.10260406,"(42.27446121, -71.10260406)"
I192043859,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,468,6/9/19 13:30,2019,6,Sunday,13,Part Two,HAZLETON ST,42.28152567,-71.09700335,"(42.28152567, -71.09700335)"
I192043598,3115,Investigate Person,INVESTIGATE PERSON,B3,417,6/9/19 13:49,2019,6,Sunday,13,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I192043615,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,434,6/9/19 16:27,2019,6,Sunday,16,Part Two,NORFOLK ST,42.28520997,-71.08057548,"(42.28520997, -71.08057548)"
I192043640,3115,Investigate Person,INVESTIGATE PERSON,B3,430,6/9/19 17:19,2019,6,Sunday,17,Part Three,BLUE HILL AVE,42.28515394,-71.09102185,"(42.28515394, -71.09102185)"
I192043656,3115,Investigate Person,INVESTIGATE PERSON,B3,417,6/9/19 18:12,2019,6,Sunday,18,Part Three,FULLER ST,42.28154388,-71.07350542,"(42.28154388, -71.07350542)"
I192044070,3501,Missing Person Reported,MISSING PERSON,B3,429,6/9/19 18:30,2019,6,Sunday,18,Part Three,WINSTON RD,42.28508809,-71.08789462,"(42.28508809, -71.08789462)"
I192044070,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,429,6/9/19 18:30,2019,6,Sunday,18,Part Three,WINSTON RD,42.28508809,-71.08789462,"(42.28508809, -71.08789462)"
I192043661,3201,Property Lost,PROPERTY - LOST,B3,434,6/9/19 18:34,2019,6,Sunday,18,Part Three,CAPEN ST,42.28387658,-71.08099354,"(42.28387658, -71.08099354)"
I192045017,3201,Property Lost,PROPERTY - LOST,B3,437,6/9/19 20:00,2019,6,Sunday,20,Part Three,NORFOLK ST,42.28813218,-71.07727352,"(42.28813218, -71.07727352)"
I192043697,2647,Other,THREATS TO DO BODILY HARM,B3,458,6/9/19 21:16,2019,6,Sunday,21,Part Two,BLUE HILL AVE,42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
I192043744,3501,Missing Person Reported,MISSING PERSON,B3,437,6/9/19 21:30,2019,6,Sunday,21,Part Three,NORFOLK ST,42.28915232,-71.07346,"(42.28915232, -71.07346000)"
I192043753,3501,Missing Person Reported,MISSING PERSON,B3,437,6/9/19 21:30,2019,6,Sunday,21,Part Three,NORFOLK ST,42.28915232,-71.07346,"(42.28915232, -71.07346000)"
I192043744,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,437,6/9/19 21:30,2019,6,Sunday,21,Part Three,NORFOLK ST,42.28915232,-71.07346,"(42.28915232, -71.07346000)"
I192043753,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,437,6/9/19 21:30,2019,6,Sunday,21,Part Three,NORFOLK ST,42.28915232,-71.07346,"(42.28915232, -71.07346000)"
I192043707,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,446,6/9/19 21:34,2019,6,Sunday,21,Part Three,HARVARD ST,42.29669124,-71.07895757,"(42.29669124, -71.07895757)"
I192043714,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",B3,469,6/9/19 22:21,2019,6,Sunday,22,Part Three,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I192043710,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,418,6/9/19 22:39,2019,6,Sunday,22,Part Two,EVANS ST,42.28252537,-71.07977256,"(42.28252537, -71.07977256)"
I192043713,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,438,6/9/19 22:50,2019,6,Sunday,22,Part Two,MALLARD AVE,42.29104501,-71.0769441,"(42.29104501, -71.07694410)"
I192043732,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,418,6/9/19 23:00,2019,6,Sunday,23,Part One,EVANS ST,42.28252537,-71.07977256,"(42.28252537, -71.07977256)"
I192043893,1402,Vandalism,VANDALISM,B3,435,6/9/19 23:30,2019,6,Sunday,23,Part Two,DUNBAR AVE,42.28643911,-71.07163064,"(42.28643911, -71.07163064)"
I192043773,3410,Towed,TOWED MOTOR VEHICLE,B3,436,6/10/19 9:11,2019,6,Monday,9,Part Three,NORFOLK ST,42.288955,-71.0743134,"(42.28895500, -71.07431340)"
I192043807,3301,Verbal Disputes,VERBAL DISPUTE,B3,427,6/10/19 9:31,2019,6,Monday,9,Part Three,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I192044134,3501,Missing Person Reported,MISSING PERSON,B3,427,6/10/19 9:48,2019,6,Monday,9,Part Three,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I192044134,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,427,6/10/19 9:48,2019,6,Monday,9,Part Three,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I192043862,3114,Investigate Property,INVESTIGATE PROPERTY,B3,442,6/10/19 12:03,2019,6,Monday,12,Part Three,TALBOT AVE,42.29231412,-71.07912029,"(42.29231412, -71.07912029)"
I192043890,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,429,6/10/19 13:02,2019,6,Monday,13,Part One,WILDWOOD ST,42.28329468,-71.08824065,"(42.28329468, -71.08824065)"
I192043861,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,426,6/10/19 13:11,2019,6,Monday,13,Part Three,BLUE HILL AVE,42.26909851,-71.09361458,"(42.26909851, -71.09361458)"
I192043909,1402,Vandalism,VANDALISM,B3,944,6/10/19 13:18,2019,6,Monday,13,Part Two,STRATTON ST,42.28881222,-71.08513152,"(42.28881222, -71.08513152)"
I192043939,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,457,6/10/19 14:30,2019,6,Monday,14,Part Two,MCLELLAN ST,42.2994619,-71.08360148,"(42.29946190, -71.08360148)"
I192044069,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,429,6/10/19 15:00,2019,6,Monday,15,Part Three,MORTON ST,42.28331676,-71.08906431,"(42.28331676, -71.08906431)"
I192043940,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,419,6/10/19 15:21,2019,6,Monday,15,Part Three,CAPEN ST,42.28001818,-71.07837049,"(42.28001818, -71.07837049)"
I192043975,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,416,6/10/19 16:14,2019,6,Monday,16,Part Three,FAIRMOUNT ST,42.28104853,-71.0720644,"(42.28104853, -71.07206440)"
I192044000,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,432,6/10/19 17:29,2019,6,Monday,17,Part One,MOUNTAIN AVE,42.28399453,-71.08524298,"(42.28399453, -71.08524298)"
I192043989,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,420,6/10/19 17:36,2019,6,Monday,17,Part Three,DOONE AVE,42.27807456,-71.08254983,"(42.27807456, -71.08254983)"
I192043970,3115,Investigate Person,INVESTIGATE PERSON,B3,414,6/10/19 17:39,2019,6,Monday,17,Part Three,PLEASANT HILL AVE,42.27680536,-71.07233984,"(42.27680536, -71.07233984)"
I192044031,3301,Verbal Disputes,VERBAL DISPUTE,B3,448,6/10/19 18:01,2019,6,Monday,18,Part Three,SPENCER ST,42.29384269,-71.07609427,"(42.29384269, -71.07609427)"
I192044044,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,445,6/10/19 18:14,2019,6,Monday,18,Part Three,GREENWOOD ST,42.29716347,-71.07954018,"(42.29716347, -71.07954018)"
I192044049,2647,Other,THREATS TO DO BODILY HARM,B3,442,6/10/19 18:37,2019,6,Monday,18,Part Two,TALBOT AVE,42.29231412,-71.07912029,"(42.29231412, -71.07912029)"
I192044016,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,428,6/10/19 18:39,2019,6,Monday,18,Part Two,ASTORIA ST,42.28020477,-71.0869124,"(42.28020477, -71.08691240)"
I192044032,613,Larceny,LARCENY SHOPLIFTING,B3,427,6/10/19 18:49,2019,6,Monday,18,Part One,BLUE HILL AVE,42.27968299,-71.09286048,"(42.27968299, -71.09286048)"
I192044022,3115,Investigate Person,INVESTIGATE PERSON,B3,466,6/10/19 19:26,2019,6,Monday,19,Part Three,ORMOND ST,42.28295116,-71.09377542,"(42.28295116, -71.09377542)"
I192044267,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,437,6/10/19 20:00,2019,6,Monday,20,Part Two,NORFOLK ST,42.28996858,-71.0723254,"(42.28996858, -71.07232540)"
I192044055,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,427,6/10/19 20:01,2019,6,Monday,20,Part Three,NORFOLK ST,42.2766839,-71.09240248,"(42.27668390, -71.09240248)"
I192044055,3301,Verbal Disputes,VERBAL DISPUTE,B3,427,6/10/19 20:01,2019,6,Monday,20,Part Three,NORFOLK ST,42.2766839,-71.09240248,"(42.27668390, -71.09240248)"
I192044064,3115,Investigate Person,INVESTIGATE PERSON,B3,421,6/10/19 20:11,2019,6,Monday,20,Part Three,FRENCH ST,42.27450175,-71.09042183,"(42.27450175, -71.09042183)"
I192044038,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,418,6/10/19 20:20,2019,6,Monday,20,Part Three,EVANS ST,42.28252537,-71.07977256,"(42.28252537, -71.07977256)"
I192044061,3115,Investigate Person,INVESTIGATE PERSON,B3,428,6/10/19 20:26,2019,6,Monday,20,Part Three,NORFOLK ST,42.2803354,-71.08823995,"(42.28033540, -71.08823995)"
I192044056,3301,Verbal Disputes,VERBAL DISPUTE,B3,943,6/10/19 20:56,2019,6,Monday,20,Part Three,WOODBOLE AVE,42.27626552,-71.08265043,"(42.27626552, -71.08265043)"
I192045236,1001,Counterfeiting,FORGERY / COUNTERFEITING,B3,476,6/10/19 21:48,2019,6,Monday,21,Part Two,BLUE HILL AVE,42.26922278,-71.09384023,"(42.26922278, -71.09384023)"
I192044095,617,Larceny,LARCENY THEFT FROM BUILDING,B3,468,6/10/19 22:34,2019,6,Monday,22,Part One,HAZLETON ST,42.28152567,-71.09700335,"(42.28152567, -71.09700335)"
I192044091,3301,Verbal Disputes,VERBAL DISPUTE,B3,472,6/10/19 22:51,2019,6,Monday,22,Part Three,WOODHAVEN ST,42.27105479,-71.09753898,"(42.27105479, -71.09753898)"
I192044079,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,463,6/10/19 23:01,2019,6,Monday,23,Part Three,FRANKLIN HILL AVE,42.29490954,-71.09019249,"(42.29490954, -71.09019249)"
I192044100,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B3,435,6/11/19 0:31,2019,6,Tuesday,0,Part Three,WHITMAN ST,42.28701738,-71.07706453,"(42.28701738, -71.07706453)"
I192044123,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,468,6/11/19 3:52,2019,6,Tuesday,3,Part Three,HAZLETON ST,42.28152567,-71.09700335,"(42.28152567, -71.09700335)"
I192044355,3501,Missing Person Reported,MISSING PERSON,B3,446,6/11/19 7:30,2019,6,Tuesday,7,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I192044151,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,467,6/11/19 8:55,2019,6,Tuesday,8,Part Three,HARVARD ST,42.28341302,-71.09857926,"(42.28341302, -71.09857926)"
I192044151,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,467,6/11/19 8:55,2019,6,Tuesday,8,Part Three,HARVARD ST,42.28341302,-71.09857926,"(42.28341302, -71.09857926)"
I192044151,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,467,6/11/19 8:55,2019,6,Tuesday,8,Part Two,HARVARD ST,42.28341302,-71.09857926,"(42.28341302, -71.09857926)"
I192044168,3115,Investigate Person,INVESTIGATE PERSON,B3,427,6/11/19 9:43,2019,6,Tuesday,9,Part Three,BLUE HILL AVE,42.27891807,-71.0931412,"(42.27891807, -71.09314120)"
I192044251,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,467,6/11/19 10:18,2019,6,Tuesday,10,Part Three,WESTMORE RD,42.28469164,-71.09621548,"(42.28469164, -71.09621548)"
I192044201,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,B3,428,6/11/19 10:54,2019,6,Tuesday,10,Part Three,WOOLSON ST,42.28081213,-71.0885577,"(42.28081213, -71.08855770)"
I192044213,3115,Investigate Person,INVESTIGATE PERSON,B3,468,6/11/19 11:15,2019,6,Tuesday,11,Part Three,HAZLETON ST,42.28152567,-71.09700335,"(42.28152567, -71.09700335)"
I192044226,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,467,6/11/19 12:10,2019,6,Tuesday,12,Part Two,WESTMORE RD,42.28353324,-71.09735177,"(42.28353324, -71.09735177)"
I192044235,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,427,6/11/19 13:02,2019,6,Tuesday,13,Part Three,ASTORIA ST,42.27913841,-71.0879709,"(42.27913841, -71.08797090)"
I192044264,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,427,6/11/19 14:18,2019,6,Tuesday,14,Part Three,MILDRED AVE,42.27781081,-71.0910429,"(42.27781081, -71.09104290)"
I192044294,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,413,6/11/19 15:31,2019,6,Tuesday,15,Part Three,MORTON ST,42.2775432,-71.07795019,"(42.27754320, -71.07795019)"
I192044309,3115,Investigate Person,INVESTIGATE PERSON,B3,417,6/11/19 16:44,2019,6,Tuesday,16,Part Three,EVANS ST,42.28316321,-71.07627064,"(42.28316321, -71.07627064)"
I192044327,3301,Verbal Disputes,VERBAL DISPUTE,B3,441,6/11/19 16:52,2019,6,Tuesday,16,Part Three,NIGHTINGALE ST,42.29540175,-71.08237834,"(42.29540175, -71.08237834)"
I192044386,1402,Vandalism,VANDALISM,B3,427,6/11/19 20:07,2019,6,Tuesday,20,Part Two,NORFOLK ST,42.27818669,-71.09047287,"(42.27818669, -71.09047287)"
I192044379,2405,Disorderly Conduct,DISORDERLY CONDUCT,B3,439,6/11/19 20:41,2019,6,Tuesday,20,Part Two,TALBOT AVE,42.29268711,-71.08038427,"(42.29268711, -71.08038427)"
I192044379,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,439,6/11/19 20:41,2019,6,Tuesday,20,Part Two,TALBOT AVE,42.29268711,-71.08038427,"(42.29268711, -71.08038427)"
I192045227,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,476,6/12/19 0:06,2019,6,Wednesday,0,Part Two,BLUE HILL AVE,42.26922278,-71.09384023,"(42.26922278, -71.09384023)"
I192044449,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,426,6/12/19 5:11,2019,6,Wednesday,5,Part Three,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I192045104,3501,Missing Person Reported,MISSING PERSON,B3,469,6/12/19 6:00,2019,6,Wednesday,6,Part Three,MATTAPAN ST,42.27732507,-71.09483139,"(42.27732507, -71.09483139)"
I192045104,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,469,6/12/19 6:00,2019,6,Wednesday,6,Part Three,MATTAPAN ST,42.27732507,-71.09483139,"(42.27732507, -71.09483139)"
I192044802,2647,Other,THREATS TO DO BODILY HARM,B3,427,6/12/19 7:00,2019,6,Wednesday,7,Part Two,BLUE HILL AVE,42.27891807,-71.0931412,"(42.27891807, -71.09314120)"
I192044498,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,417,6/12/19 10:20,2019,6,Wednesday,10,Part Three,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I192044508,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,426,6/12/19 11:11,2019,6,Wednesday,11,Part Two,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
I192044511,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,435,6/12/19 11:27,2019,6,Wednesday,11,Part Two,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I192044540,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,415,6/12/19 12:57,2019,6,Wednesday,12,Part Three,GALLIVAN BLVD,42.27805687,-71.07326099,"(42.27805687, -71.07326099)"
I192044531,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,565,6/12/19 13:01,2019,6,Wednesday,13,Part Two,SENATOR BOLLING CIR,42.29166748,-71.09102115,"(42.29166748, -71.09102115)"
