INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I172034130,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,456,5/1/17 18:02,2017,5,Monday,18,Part Two,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I172034130,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,456,5/1/17 18:02,2017,5,Monday,18,Part Two,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I172034130,3125,Warrant Arrests,WARRANT ARREST,B3,456,5/1/17 18:02,2017,5,Monday,18,Part Three,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I172034351,3205,License Plate Related Incidents,M/V PLATES - LOST,B3,444,5/1/17 17:30,2017,5,Monday,17,Part Three,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I172034098,3115,Investigate Person,INVESTIGATE PERSON,B3,429,5/1/17 17:05,2017,5,Monday,17,Part Three,WILDWOOD ST,42.28378654,-71.0871581,"(42.28378654, -71.08715810)"
I172034089,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,434,5/1/17 16:53,2017,5,Monday,16,Part One,NORFOLK ST,42.28567647,-71.08022781,"(42.28567647, -71.08022781)"
I172034082,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,429,5/1/17 16:42,2017,5,Monday,16,Part One,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I172034072,1107,Fraud,FRAUD - IMPERSONATION,B3,464,5/1/17 16:30,2017,5,Monday,16,Part Two,GREENOCK ST,42.2904245,-71.09049092,"(42.29042450, -71.09049092)"
I172034071,3115,Investigate Person,INVESTIGATE PERSON,B3,439,5/1/17 16:29,2017,5,Monday,16,Part Three,WESTVIEW ST,42.2908759,-71.08274055,"(42.29087590, -71.08274055)"
I172034165,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,5/1/17 16:00,2017,5,Monday,16,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172034063,2647,Other,THREATS TO DO BODILY HARM,B3,433,5/1/17 15:44,2017,5,Monday,15,Part Two,EVANS ST,42.28145538,-71.08351029,"(42.28145538, -71.08351029)"
I172034724,617,Larceny,LARCENY THEFT FROM BUILDING,B3,476,5/1/17 14:45,2017,5,Monday,14,Part One,BLUE HILL AVE,42.27143627,-71.09375331,"(42.27143627, -71.09375331)"
I172034724,804,Simple Assault,STALKING,B3,476,5/1/17 14:45,2017,5,Monday,14,Part Two,BLUE HILL AVE,42.27143627,-71.09375331,"(42.27143627, -71.09375331)"
I172034724,2629,Harassment,HARASSMENT,B3,476,5/1/17 14:45,2017,5,Monday,14,Part Two,BLUE HILL AVE,42.27143627,-71.09375331,"(42.27143627, -71.09375331)"
I172034724,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,476,5/1/17 14:45,2017,5,Monday,14,Part Two,BLUE HILL AVE,42.27143627,-71.09375331,"(42.27143627, -71.09375331)"
I172034007,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,943,5/1/17 13:10,2017,5,Monday,13,Part One,WOODBOLE AVE,42.27626552,-71.08265043,"(42.27626552, -71.08265043)"
I172033991,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,565,5/1/17 12:45,2017,5,Monday,12,Part Two,MORTON ST,42.29250268,-71.09600758,"(42.29250268, -71.09600758)"
I172034028,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,438,5/1/17 11:55,2017,5,Monday,11,Part One,TALBOT AVE,42.29125387,-71.07551334,"(42.29125387, -71.07551334)"
I172034266,3115,Investigate Person,INVESTIGATE PERSON,B3,418,5/1/17 11:35,2017,5,Monday,11,Part Three,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I172033958,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,445,5/1/17 10:39,2017,5,Monday,10,Part Three,GREENWOOD ST,42.30007731,-71.07990164,"(42.30007731, -71.07990164)"
I172033953,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,435,5/1/17 10:17,2017,5,Monday,10,Part Three,SCHOOL ST,42.29702742,-71.07576538,"(42.29702742, -71.07576538)"
I172034496,3115,Investigate Person,INVESTIGATE PERSON,B3,468,5/1/17 10:00,2017,5,Monday,10,Part Three,OUTLOOK RD,42.28245514,-71.09448768,"(42.28245514, -71.09448768)"
I172034076,619,Larceny,LARCENY ALL OTHERS,B3,426,5/1/17 10:00,2017,5,Monday,10,Part One,BLUE HILL AVE,42.26909851,-71.09361458,"(42.26909851, -71.09361458)"
I172033938,2629,Harassment,HARASSMENT,B3,456,5/1/17 9:58,2017,5,Monday,9,Part Two,HARLEM ST,42.30021684,-71.0809794,"(42.30021684, -71.08097940)"
I172033943,3301,Verbal Disputes,VERBAL DISPUTE,B3,470,5/1/17 9:50,2017,5,Monday,9,Part Three,ALABAMA ST,42.27639356,-71.10175026,"(42.27639356, -71.10175026)"
I172034173,3201,Property Lost,PROPERTY - LOST,B3,412,5/1/17 9:00,2017,5,Monday,9,Part Three,OWEN ST,42.27908752,-71.08148351,"(42.27908752, -71.08148351)"
I172033922,3115,Investigate Person,INVESTIGATE PERSON,B3,445,5/1/17 8:45,2017,5,Monday,8,Part Three,GLENWAY ST,42.29972869,-71.08171587,"(42.29972869, -71.08171587)"
I172033894,3114,Investigate Property,INVESTIGATE PROPERTY,B3,429,5/1/17 3:08,2017,5,Monday,3,Part Three,WILDWOOD ST,42.28378654,-71.0871581,"(42.28378654, -71.08715810)"
I172033891,3114,Investigate Property,INVESTIGATE PROPERTY,B3,458,5/1/17 2:21,2017,5,Monday,2,Part Three,BLUE HILL AVE,42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
I172033879,3501,Missing Person Reported,MISSING PERSON,B3,446,5/1/17 0:05,2017,5,Monday,0,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I172033879,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,446,5/1/17 0:05,2017,5,Monday,0,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I172033868,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,434,4/30/17 22:01,2017,4,Sunday,22,Part Three,MILTON AVE,42.28410553,-71.07687268,"(42.28410553, -71.07687268)"
I172033849,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,432,4/30/17 20:59,2017,4,Sunday,20,Part Three,CALLENDER ST,42.28792819,-71.08502171,"(42.28792819, -71.08502171)"
I172033836,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,432,4/30/17 18:56,2017,4,Sunday,18,Part Three,CALLENDER ST,42.28880961,-71.08110237,"(42.28880961, -71.08110237)"
I172033813,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,574,4/30/17 18:55,2017,4,Sunday,18,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172033820,3301,Verbal Disputes,VERBAL DISPUTE,B3,442,4/30/17 18:50,2017,4,Sunday,18,Part Three,TALBOT AVE,42.29312655,-71.08191224,"(42.29312655, -71.08191224)"
I172033809,2629,Harassment,HARASSMENT,B3,427,4/30/17 18:41,2017,4,Sunday,18,Part Two,WILMORE ST,42.2779637,-71.09246318,"(42.27796370, -71.09246318)"
I172033805,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,428,4/30/17 17:50,2017,4,Sunday,17,Part One,ASTORIA ST,42.28020477,-71.0869124,"(42.28020477, -71.08691240)"
I172033814,1874,Drug Violation,DRUGS - OTHER,B3,574,4/30/17 16:00,2017,4,Sunday,16,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172033774,2647,Other,THREATS TO DO BODILY HARM,B3,463,4/30/17 15:54,2017,4,Sunday,15,Part Two,AMERICAN LEGION HWY,42.29738524,-71.09005716,"(42.29738524, -71.09005716)"
I172033784,3115,Investigate Person,INVESTIGATE PERSON,B3,441,4/30/17 15:35,2017,4,Sunday,15,Part Three,NIGHTINGALE ST,42.29540175,-71.08237834,"(42.29540175, -71.08237834)"
I172033778,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,424,4/30/17 15:35,2017,4,Sunday,15,Part Two,FREMONT ST,42.26995362,-71.09006602,"(42.26995362, -71.09006602)"
I172033778,3125,Warrant Arrests,WARRANT ARREST,B3,424,4/30/17 15:35,2017,4,Sunday,15,Part Three,FREMONT ST,42.26995362,-71.09006602,"(42.26995362, -71.09006602)"
I172033778,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,424,4/30/17 15:35,2017,4,Sunday,15,Part Two,FREMONT ST,42.26995362,-71.09006602,"(42.26995362, -71.09006602)"
I172033771,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,468,4/30/17 15:18,2017,4,Sunday,15,Part Three,WALK HILL ST,42.27791465,-71.09452937,"(42.27791465, -71.09452937)"
I172033767,2647,Other,THREATS TO DO BODILY HARM,B3,467,4/30/17 14:51,2017,4,Sunday,14,Part Two,WESTMORE RD,42.28353324,-71.09735177,"(42.28353324, -71.09735177)"
I172033746,3301,Verbal Disputes,VERBAL DISPUTE,B3,469,4/30/17 12:38,2017,4,Sunday,12,Part Three,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I172033758,3115,Investigate Person,INVESTIGATE PERSON,B3,413,4/30/17 12:08,2017,4,Sunday,12,Part Three,GALLIVAN BLVD,42.2783254,-71.0764754,"(42.27832540, -71.07647540)"
I172033715,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,456,4/30/17 11:25,2017,4,Sunday,11,Part One,GLENWAY ST,42.30066139,-71.08328208,"(42.30066139, -71.08328208)"
I172033706,3007,Medical Assistance,SUDDEN DEATH,B3,469,4/30/17 10:30,2017,4,Sunday,10,Part Three,BLUE HILL AVE,42.27478462,-71.09368461,"(42.27478462, -71.09368461)"
I172033704,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,432,4/30/17 10:20,2017,4,Sunday,10,Part One,WOODROW AVE,42.28783644,-71.08101039,"(42.28783644, -71.08101039)"
I172033700,3410,Towed,TOWED MOTOR VEHICLE,B3,430,4/30/17 9:05,2017,4,Sunday,9,Part Three,WOODROW AVE,42.28599459,-71.08925761,"(42.28599459, -71.08925761)"
I172033686,3301,Verbal Disputes,VERBAL DISPUTE,B3,426,4/30/17 7:58,2017,4,Sunday,7,Part Three,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
I172033692,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,434,4/30/17 7:54,2017,4,Sunday,7,Part Three,NORFOLK ST,42.2840622,-71.08170839,"(42.28406220, -71.08170839)"
I172033674,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,441,4/30/17 5:34,2017,4,Sunday,5,Part Two,NIGHTINGALE ST,42.29540175,-71.08237834,"(42.29540175, -71.08237834)"
I172033676,1402,Vandalism,VANDALISM,B3,467,4/30/17 2:38,2017,4,Sunday,2,Part Two,WESTMORE RD,42.28353324,-71.09735177,"(42.28353324, -71.09735177)"
I172033626,3114,Investigate Property,INVESTIGATE PROPERTY,B3,441,4/30/17 1:43,2017,4,Sunday,1,Part Three,KINGSDALE ST,42.29478707,-71.08206875,"(42.29478707, -71.08206875)"
I172036559,3208,Property Lost,PROPERTY - MISSING,B3,455,4/29/17 23:55,2017,4,Saturday,23,Part Three,NORWELL ST,42.30132851,-71.07870873,"(42.30132851, -71.07870873)"
I172033596,3301,Verbal Disputes,VERBAL DISPUTE,B3,413,4/29/17 22:28,2017,4,Saturday,22,Part Three,GALLIVAN BLVD,42.2783254,-71.0764754,"(42.27832540, -71.07647540)"
I172033917,1402,Vandalism,VANDALISM,B3,442,4/29/17 21:30,2017,4,Saturday,21,Part Two,TALBOT AVE,42.29344604,-71.08299298,"(42.29344604, -71.08299298)"
I172033564,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,444,4/29/17 20:17,2017,4,Saturday,20,Part Three,BRADSHAW ST,42.29813306,-71.08393278,"(42.29813306, -71.08393278)"
I172033563,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,476,4/29/17 19:58,2017,4,Saturday,19,Part One,BLUE HILL AVE,42.26817397,-71.09387677,"(42.26817397, -71.09387677)"
I172033527,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,427,4/29/17 19:16,2017,4,Saturday,19,Part Three,BLUE HILL AVE,42.27470119,-71.09344053,"(42.27470119, -71.09344053)"
I172033526,613,Larceny,LARCENY SHOPLIFTING,B3,476,4/29/17 17:22,2017,4,Saturday,17,Part One,BLUE HILL AVE,42.26994732,-71.09380308,"(42.26994732, -71.09380308)"
I172033516,3114,Investigate Property,INVESTIGATE PROPERTY,B3,435,4/29/17 17:18,2017,4,Saturday,17,Part Three,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I172033497,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,446,4/29/17 17:16,2017,4,Saturday,17,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I172033497,3501,Missing Person Reported,MISSING PERSON,B3,446,4/29/17 17:16,2017,4,Saturday,17,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I172033475,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,435,4/29/17 15:35,2017,4,Saturday,15,Part Two,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I172033469,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,437,4/29/17 15:14,2017,4,Saturday,15,Part Two,WHITFIELD ST,42.2900467,-71.07330004,"(42.29004670, -71.07330004)"
I172033461,2647,Other,THREATS TO DO BODILY HARM,B3,421,4/29/17 14:49,2017,4,Saturday,14,Part Two,DELHI ST,42.27436376,-71.09136935,"(42.27436376, -71.09136935)"
I172033451,3125,Warrant Arrests,WARRANT ARREST,B3,410,4/29/17 13:56,2017,4,Saturday,13,Part Three,ZEIGLER ST,42.32907463,-71.08042043,"(42.32907463, -71.08042043)"
I172033438,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,430,4/29/17 13:10,2017,4,Saturday,13,Part One,LIVINGSTONE ST,42.28507028,-71.08956409,"(42.28507028, -71.08956409)"
I172033399,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,449,4/29/17 9:51,2017,4,Saturday,9,Part Three,SPENCER ST,42.2920407,-71.07544515,"(42.29204070, -71.07544515)"
I172033353,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,4/29/17 5:01,2017,4,Saturday,5,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I172033347,1402,Vandalism,VANDALISM,B3,456,4/29/17 1:23,2017,4,Saturday,1,Part Two,HARLEM ST,42.30021684,-71.0809794,"(42.30021684, -71.08097940)"
I172033331,3114,Investigate Property,INVESTIGATE PROPERTY,B3,458,4/29/17 0:44,2017,4,Saturday,0,Part Three,COLUMBIA RD,42.30340413,-71.08384306,"(42.30340413, -71.08384306)"
I172033299,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,421,4/29/17 0:12,2017,4,Saturday,0,Part Three,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I172033284,3114,Investigate Property,INVESTIGATE PROPERTY,B3,418,4/28/17 23:36,2017,4,Friday,23,Part Three,EVANS ST,42.28252537,-71.07977256,"(42.28252537, -71.07977256)"
I172033281,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,439,4/28/17 22:48,2017,4,Friday,22,Part Three,CALLENDER ST,42.28911797,-71.08920499,"(42.28911797, -71.08920499)"
I172033267,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B3,74,4/28/17 22:01,2017,4,Friday,22,Part Three,NEW CHARDON ST,42.3626075,-71.06132725,"(42.36260750, -71.06132725)"
I172033263,3170,Other,INTIMIDATING WITNESS,B3,465,4/28/17 21:46,2017,4,Friday,21,Part Three,WILCOCK ST,42.2868893,-71.09222991,"(42.28688930, -71.09222991)"
I172033263,3125,Warrant Arrests,WARRANT ARREST,B3,465,4/28/17 21:46,2017,4,Friday,21,Part Three,WILCOCK ST,42.2868893,-71.09222991,"(42.28688930, -71.09222991)"
I172033263,617,Larceny,LARCENY THEFT FROM BUILDING,B3,465,4/28/17 21:46,2017,4,Friday,21,Part One,WILCOCK ST,42.2868893,-71.09222991,"(42.28688930, -71.09222991)"
I172033238,3301,Verbal Disputes,VERBAL DISPUTE,B3,453,4/28/17 19:07,2017,4,Friday,19,Part Three,BRADLEE ST,42.29714531,-71.07409528,"(42.29714531, -71.07409528)"
I172033221,3115,Investigate Person,INVESTIGATE PERSON,B3,441,4/28/17 18:49,2017,4,Friday,18,Part Three,NIGHTINGALE ST,42.29540175,-71.08237834,"(42.29540175, -71.08237834)"
I172033227,1402,Vandalism,VANDALISM,B3,427,4/28/17 18:02,2017,4,Friday,18,Part Two,BLUE HILL AVE,42.27891807,-71.0931412,"(42.27891807, -71.09314120)"
I172033227,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,427,4/28/17 18:02,2017,4,Friday,18,Part Two,BLUE HILL AVE,42.27891807,-71.0931412,"(42.27891807, -71.09314120)"
I172033203,619,Larceny,LARCENY ALL OTHERS,B3,431,4/28/17 17:48,2017,4,Friday,17,Part One,CALLENDER ST,42.28785393,-71.08679684,"(42.28785393, -71.08679684)"
I172033203,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,431,4/28/17 17:48,2017,4,Friday,17,Part Two,CALLENDER ST,42.28785393,-71.08679684,"(42.28785393, -71.08679684)"
I172033180,3207,Property Found,PROPERTY - FOUND,B3,574,4/28/17 17:23,2017,4,Friday,17,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172033222,3301,Verbal Disputes,VERBAL DISPUTE,B3,441,4/28/17 16:52,2017,4,Friday,16,Part Three,KINGSDALE ST,42.29478707,-71.08206875,"(42.29478707, -71.08206875)"
I172033194,613,Larceny,LARCENY SHOPLIFTING,B3,426,4/28/17 16:28,2017,4,Friday,16,Part One,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I172033194,3125,Warrant Arrests,WARRANT ARREST,B3,426,4/28/17 16:28,2017,4,Friday,16,Part Three,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I172033194,619,Larceny,LARCENY ALL OTHERS,B3,426,4/28/17 16:28,2017,4,Friday,16,Part One,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I172033215,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,447,4/28/17 16:24,2017,4,Friday,16,Part Three,MILLET ST,42.29528529,-71.07740522,"(42.29528529, -71.07740522)"
I172034073,3201,Property Lost,PROPERTY - LOST,B3,458,4/28/17 16:00,2017,4,Friday,16,Part Three,BLUE HILL AVE,42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
I172034156,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,446,4/28/17 16:00,2017,4,Friday,16,Part One,RADCLIFFE ST,42.29837812,-71.07814592,"(42.29837812, -71.07814592)"
I172033146,3115,Investigate Person,INVESTIGATE PERSON,B3,453,4/28/17 15:42,2017,4,Friday,15,Part Three,ALGONQUIN ST,42.29779501,-71.07384157,"(42.29779501, -71.07384157)"
I172033128,3114,Investigate Property,INVESTIGATE PROPERTY,B3,467,4/28/17 14:09,2017,4,Friday,14,Part Three,GILMER ST,42.28281074,-71.09722321,"(42.28281074, -71.09722321)"
I172033166,1402,Vandalism,VANDALISM,B3,469,4/28/17 13:47,2017,4,Friday,13,Part Two,MATTAPAN ST,42.27732507,-71.09483139,"(42.27732507, -71.09483139)"
I172033138,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,442,4/28/17 13:04,2017,4,Friday,13,Part One,TALBOT AVE,42.29268711,-71.08038427,"(42.29268711, -71.08038427)"
I172033121,3115,Investigate Person,INVESTIGATE PERSON,B3,432,4/28/17 12:04,2017,4,Friday,12,Part Three,WOODROW AVE,42.28684571,-71.0854503,"(42.28684571, -71.08545030)"
I172036479,2629,Harassment,HARASSMENT,B3,473,4/28/17 12:00,2017,4,Friday,12,Part Two,HEBRON ST,42.27554043,-71.10480965,"(42.27554043, -71.10480965)"
I172033075,2657,Other,VIOLATION - CITY ORDINANCE,B3,428,4/28/17 11:24,2017,4,Friday,11,Part Two,BLUE HILL AVE,42.28282878,-71.0918249,"(42.28282878, -71.09182490)"
I172033208,2647,Other,THREATS TO DO BODILY HARM,B3,453,4/28/17 11:00,2017,4,Friday,11,Part Two,ALGONQUIN ST,42.29779501,-71.07384157,"(42.29779501, -71.07384157)"
I172033078,613,Larceny,LARCENY SHOPLIFTING,B3,406,4/28/17 10:41,2017,4,Friday,10,Part One,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I172033090,3115,Investigate Person,INVESTIGATE PERSON,B3,421,4/28/17 10:30,2017,4,Friday,10,Part Three,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I172033043,3301,Verbal Disputes,VERBAL DISPUTE,B3,427,4/28/17 9:41,2017,4,Friday,9,Part Three,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I172033038,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,458,4/28/17 9:20,2017,4,Friday,9,Part One,ERIE ST,42.30170453,-71.08224964,"(42.30170453, -71.08224964)"
I172033038,3125,Warrant Arrests,WARRANT ARREST,B3,458,4/28/17 9:20,2017,4,Friday,9,Part Three,ERIE ST,42.30170453,-71.08224964,"(42.30170453, -71.08224964)"
I172033038,1402,Vandalism,VANDALISM,B3,458,4/28/17 9:20,2017,4,Friday,9,Part Two,ERIE ST,42.30170453,-71.08224964,"(42.30170453, -71.08224964)"
I172033028,2511,Other,KIDNAPPING - ENTICING OR ATTEMPTED,B3,468,4/28/17 8:40,2017,4,Friday,8,Part Two,OUTLOOK RD,42.28245514,-71.09448768,"(42.28245514, -71.09448768)"
I172033031,613,Larceny,LARCENY SHOPLIFTING,B3,406,4/28/17 8:27,2017,4,Friday,8,Part One,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I172033016,3125,Warrant Arrests,WARRANT ARREST,B3,466,4/28/17 7:47,2017,4,Friday,7,Part Three,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I172033005,3114,Investigate Property,INVESTIGATE PROPERTY,B3,469,4/28/17 6:33,2017,4,Friday,6,Part Three,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.09526440)"
I172032971,3115,Investigate Person,INVESTIGATE PERSON,B3,421,4/28/17 0:22,2017,4,Friday,0,Part Three,W SELDEN ST,42.27832754,-71.0850628,"(42.27832754, -71.08506280)"
I172032956,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,465,4/27/17 22:18,2017,4,Thursday,22,Part Two,WILCOCK ST,42.2868893,-71.09222991,"(42.28688930, -71.09222991)"
I172032945,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,410,4/27/17 21:57,2017,4,Thursday,21,Part One,CEDAR ST,42.27374058,-71.0757262,"(42.27374058, -71.07572620)"
I172032959,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,417,4/27/17 20:58,2017,4,Thursday,20,Part Two,MILTON AVE,42.28347978,-71.07645408,"(42.28347978, -71.07645408)"
I172035410,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,463,4/27/17 20:00,2017,4,Thursday,20,Part One,LORNE ST,42.29352763,-71.09037783,"(42.29352763, -71.09037783)"
I172032899,3114,Investigate Property,INVESTIGATE PROPERTY,B3,466,4/27/17 19:09,2017,4,Thursday,19,Part Three,GREENDALE RD,42.28553375,-71.09422962,"(42.28553375, -71.09422962)"
I172032931,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,445,4/27/17 18:40,2017,4,Thursday,18,Part One,GREENWOOD ST,42.29806655,-71.07967703,"(42.29806655, -71.07967703)"
I172032909,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,416,4/27/17 18:07,2017,4,Thursday,18,Other,FAIRMOUNT ST,42.28104853,-71.0720644,"(42.28104853, -71.07206440)"
I172032891,3114,Investigate Property,INVESTIGATE PROPERTY,B3,408,4/27/17 18:07,2017,4,Thursday,18,Part Three,MONSON ST,42.27261382,-71.07295923,"(42.27261382, -71.07295923)"
I172034461,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,437,4/27/17 18:00,2017,4,Thursday,18,Part One,DARLINGTON ST,42.28927826,-71.07581493,"(42.28927826, -71.07581493)"
I172033198,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,433,4/27/17 18:00,2017,4,Thursday,18,Part Two,CROWELL ST,42.28297379,-71.08194011,"(42.28297379, -71.08194011)"
I172032870,3301,Verbal Disputes,VERBAL DISPUTE,B3,943,4/27/17 17:27,2017,4,Thursday,17,Part Three,WOODRUFF WAY,42.27443147,-71.08131004,"(42.27443147, -71.08131004)"
I172032849,3301,Verbal Disputes,VERBAL DISPUTE,B3,427,4/27/17 16:45,2017,4,Thursday,16,Part Three,NORFOLK ST,42.27721302,-71.09191134,"(42.27721302, -71.09191134)"
I172037682,3201,Property Lost,PROPERTY - LOST,B3,565,4/27/17 16:27,2017,4,Thursday,16,Part Three,SNOWDEN WAY,42.29071406,-71.09234897,"(42.29071406, -71.09234897)"
I172032827,3115,Investigate Person,INVESTIGATE PERSON,B3,427,4/27/17 15:41,2017,4,Thursday,15,Part Three,BABSON ST,42.27491663,-71.09220444,"(42.27491663, -71.09220444)"
I172032821,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,454,4/27/17 14:54,2017,4,Thursday,14,Part Two,HARVARD ST,42.29812402,-71.07589794,"(42.29812402, -71.07589794)"
I172041410,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,466,4/27/17 14:00,2017,4,Thursday,14,Part Two,OUTLOOK RD,42.28245514,-71.09448768,"(42.28245514, -71.09448768)"
I172032806,3301,Verbal Disputes,VERBAL DISPUTE,B3,457,4/27/17 13:04,2017,4,Thursday,13,Part Three,GLENWAY ST,42.30131086,-71.08443841,"(42.30131086, -71.08443841)"
I172032767,3301,Verbal Disputes,VERBAL DISPUTE,B3,420,4/27/17 11:42,2017,4,Thursday,11,Part Three,DOONE AVE,42.27807456,-71.08254983,"(42.27807456, -71.08254983)"
I172032748,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,74,4/27/17 11:18,2017,4,Thursday,11,Part Two,NEW CHARDON ST,42.3626075,-71.06132725,"(42.36260750, -71.06132725)"
